district,zone_name,latitude,longitude,hour,day_of_week,incident_count,unique_article_count,avg_severity,max_severity,total_incident_score,sexual_violence_count,murder_count,kidnapping_count,violence_count,robbery_count,harassment_count,suspicious_activity_count,incident_risk_score,street_lamp_count_500m,primary_road_count_500m,secondary_road_count_500m,tertiary_road_count_500m,residential_road_count_500m,service_road_count_500m,footway_path_count_500m,pedestrian_road_count_500m,unclassified_road_count_500m,bus_station_count_500m,rail_station_count_500m,market_count_500m,shop_count_500m,school_college_count_500m,hospital_count_500m,police_count_3km,nearest_police_distance_km,light_score,road_quality,alley_density,transport_hub_score,public_place_density,police_distance_risk,environmental_risk_score,base_risk_score,base_risk_level,risk_score,risk_level,sample_weight
Barguna,Amtali,22.29623,90.08884,22,2,1,1,5.0,5,32.5,1,0,0,0,0,0,0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.627,0.45,0.35,0.0,0.0,0.0,0.542,26.17,40.05,medium,48.05,medium,4.206
Barguna,Amtali,22.29623,90.08884,22,4,1,1,5.0,5,32.5,1,0,0,0,0,0,0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.627,0.45,0.35,0.0,0.0,0.0,0.542,26.17,40.05,medium,52.05,medium,4.506
Barguna,Amtali,22.29623,90.08884,22,5,1,1,5.0,5,32.5,1,0,0,0,0,0,0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.627,0.45,0.35,0.0,0.0,0.0,0.542,26.17,40.05,medium,52.05,medium,4.506
Barguna,Barguna General Hospital,22.156377,90.127931,2,0,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,56.62,medium,3.48
Barguna,Barguna General Hospital,22.156377,90.127931,2,2,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,56.62,medium,3.48
Barguna,Barguna General Hospital,22.156377,90.127931,2,4,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,60.62,medium,3.78
Barguna,Barguna General Hospital,22.156377,90.127931,2,5,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,60.62,medium,3.78
Barguna,Barguna General Hospital,22.156377,90.127931,8,0,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,44.62,medium,2.88
Barguna,Barguna General Hospital,22.156377,90.127931,8,2,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,44.62,medium,2.88
Barguna,Barguna General Hospital,22.156377,90.127931,8,4,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,48.62,medium,3.18
Barguna,Barguna General Hospital,22.156377,90.127931,8,5,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,48.62,medium,3.18
Barguna,Barguna General Hospital,22.156377,90.127931,14,0,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,44.62,medium,2.88
Barguna,Barguna General Hospital,22.156377,90.127931,14,2,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,44.62,medium,2.88
Barguna,Barguna General Hospital,22.156377,90.127931,14,4,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,48.62,medium,3.18
Barguna,Barguna General Hospital,22.156377,90.127931,14,5,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,48.62,medium,3.18
Barguna,Barguna General Hospital,22.156377,90.127931,19,0,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,52.62,medium,3.28
Barguna,Barguna General Hospital,22.156377,90.127931,19,2,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,52.62,medium,3.28
Barguna,Barguna General Hospital,22.156377,90.127931,19,4,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,56.62,medium,3.58
Barguna,Barguna General Hospital,22.156377,90.127931,19,5,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,56.62,medium,3.58
Barguna,Barguna General Hospital,22.156377,90.127931,22,0,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,52.62,medium,3.28
Barguna,Barguna General Hospital,22.156377,90.127931,22,2,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,52.62,medium,3.28
Barguna,Barguna General Hospital,22.156377,90.127931,22,4,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,56.62,medium,3.58
Barguna,Barguna General Hospital,22.156377,90.127931,22,5,1,1,5.0,5,20.0,0,0,0,1,0,0,0,44.0,0,1,0,4,26,20,1,0,17,1,0,0,1,3,1,2,0.582,0.45,0.558,1.0,0.2,0.167,0.194,46.06,44.62,medium,56.62,medium,3.58
Barguna,Barguna Sadar,22.15672,90.11758,2,0,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,66.27,medium,5.801
Barguna,Barguna Sadar,22.15672,90.11758,2,2,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,66.27,medium,5.801
Barguna,Barguna Sadar,22.15672,90.11758,2,4,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,70.27,medium,6.101
Barguna,Barguna Sadar,22.15672,90.11758,2,5,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,70.27,medium,6.101
Barguna,Barguna Sadar,22.15672,90.11758,8,0,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,54.27,medium,5.201
Barguna,Barguna Sadar,22.15672,90.11758,8,2,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,54.27,medium,5.201
Barguna,Barguna Sadar,22.15672,90.11758,8,4,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,58.27,medium,5.501
Barguna,Barguna Sadar,22.15672,90.11758,8,5,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,58.27,medium,5.501
Barguna,Barguna Sadar,22.15672,90.11758,14,0,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,54.27,medium,5.201
Barguna,Barguna Sadar,22.15672,90.11758,14,2,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,54.27,medium,5.201
Barguna,Barguna Sadar,22.15672,90.11758,14,4,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,58.27,medium,5.501
Barguna,Barguna Sadar,22.15672,90.11758,14,5,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,58.27,medium,5.501
Barguna,Barguna Sadar,22.15672,90.11758,19,0,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,62.27,medium,5.601
Barguna,Barguna Sadar,22.15672,90.11758,19,2,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,62.27,medium,5.601
Barguna,Barguna Sadar,22.15672,90.11758,19,4,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,66.27,medium,5.901
Barguna,Barguna Sadar,22.15672,90.11758,19,5,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,66.27,medium,5.901
Barguna,Barguna Sadar,22.15672,90.11758,22,0,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,62.27,medium,5.601
Barguna,Barguna Sadar,22.15672,90.11758,22,2,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,62.27,medium,5.601
Barguna,Barguna Sadar,22.15672,90.11758,22,4,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,66.27,medium,5.901
Barguna,Barguna Sadar,22.15672,90.11758,22,5,2,2,5.0,5,45.0,0,1,0,1,0,0,0,56.0,0,2,0,2,66,0,0,0,13,0,0,1,24,6,0,2,1.193,0.45,0.517,0.65,0.0,1.0,0.398,50.23,54.27,medium,66.27,medium,5.901
Barishal,Amanatganj,22.730897,90.377817,2,0,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,64.48,medium,7.695
Barishal,Amanatganj,22.730897,90.377817,2,2,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,64.48,medium,7.695
Barishal,Amanatganj,22.730897,90.377817,2,4,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,68.48,medium,7.995
Barishal,Amanatganj,22.730897,90.377817,2,5,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,68.48,medium,7.995
Barishal,Amanatganj,22.730897,90.377817,8,0,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,52.48,medium,7.095
Barishal,Amanatganj,22.730897,90.377817,8,2,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,52.48,medium,7.095
Barishal,Amanatganj,22.730897,90.377817,8,4,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,56.48,medium,7.395
Barishal,Amanatganj,22.730897,90.377817,8,5,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,56.48,medium,7.395
Barishal,Amanatganj,22.730897,90.377817,14,0,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,52.48,medium,7.095
Barishal,Amanatganj,22.730897,90.377817,14,2,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,52.48,medium,7.095
Barishal,Amanatganj,22.730897,90.377817,14,4,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,56.48,medium,7.395
Barishal,Amanatganj,22.730897,90.377817,14,5,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,56.48,medium,7.395
Barishal,Amanatganj,22.730897,90.377817,19,0,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,60.48,medium,7.495
Barishal,Amanatganj,22.730897,90.377817,19,2,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,60.48,medium,7.495
Barishal,Amanatganj,22.730897,90.377817,19,4,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,64.48,medium,7.795
Barishal,Amanatganj,22.730897,90.377817,19,5,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,64.48,medium,7.795
Barishal,Amanatganj,22.730897,90.377817,22,0,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,60.48,medium,7.495
Barishal,Amanatganj,22.730897,90.377817,22,2,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,60.48,medium,7.495
Barishal,Amanatganj,22.730897,90.377817,22,4,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,64.48,medium,7.795
Barishal,Amanatganj,22.730897,90.377817,22,5,6,6,3.1666666666666665,5,64.8,0,1,0,1,0,0,4,61.67,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,1.774,0.45,0.392,0.25,0.0,0.0,0.591,31.04,52.48,medium,64.48,medium,7.795
Barishal,Chowmatha,22.70497,90.37013,2,0,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,72.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,2,2,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,72.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,2,4,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,76.54,high,10.0
Barishal,Chowmatha,22.70497,90.37013,2,5,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,76.54,high,10.0
Barishal,Chowmatha,22.70497,90.37013,8,0,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,60.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,8,2,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,60.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,8,4,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,64.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,8,5,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,64.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,14,0,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,60.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,14,2,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,60.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,14,4,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,64.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,14,5,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,64.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,19,0,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,68.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,19,2,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,68.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,19,4,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,72.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,19,5,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,72.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,22,0,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,68.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,22,2,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,68.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,22,4,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,72.54,medium,10.0
Barishal,Chowmatha,22.70497,90.37013,22,5,10,10,3.7,5,135.8,0,2,0,3,0,0,5,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,60.54,medium,72.54,medium,10.0
Barishal,Kashipur,22.85057,90.56703,2,0,1,1,5.0,5,25.0,0,1,0,0,0,0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.45,0.35,0.0,0.0,0.033,1.0,31.25,42.28,medium,54.28,medium,4.056
Barishal,Kashipur,22.85057,90.56703,2,2,1,1,5.0,5,25.0,0,1,0,0,0,0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.45,0.35,0.0,0.0,0.033,1.0,31.25,42.28,medium,54.28,medium,4.056
Barishal,Kashipur,22.85057,90.56703,2,4,1,1,5.0,5,25.0,0,1,0,0,0,0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.45,0.35,0.0,0.0,0.033,1.0,31.25,42.28,medium,58.28,medium,4.356
Barishal,Kashipur,22.85057,90.56703,2,5,1,1,5.0,5,25.0,0,1,0,0,0,0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.45,0.35,0.0,0.0,0.033,1.0,31.25,42.28,medium,58.28,medium,4.356
Barishal,Kashipur,22.85057,90.56703,8,0,1,1,5.0,5,25.0,0,1,0,0,0,0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.45,0.35,0.0,0.0,0.033,1.0,31.25,42.28,medium,42.28,medium,3.456
Barishal,Kashipur,22.85057,90.56703,8,2,1,1,5.0,5,25.0,0,1,0,0,0,0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.45,0.35,0.0,0.0,0.033,1.0,31.25,42.28,medium,42.28,medium,3.456
Barishal,Kashipur,22.85057,90.56703,8,4,1,1,5.0,5,25.0,0,1,0,0,0,0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.45,0.35,0.0,0.0,0.033,1.0,31.25,42.28,medium,46.28,medium,3.756
Barishal,Kashipur,22.85057,90.56703,8,5,1,1,5.0,5,25.0,0,1,0,0,0,0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.45,0.35,0.0,0.0,0.033,1.0,31.25,42.28,medium,46.28,medium,3.756
Barishal,Kashipur,22.85057,90.56703,14,0,1,1,5.0,5,25.0,0,1,0,0,0,0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.45,0.35,0.0,0.0,0.033,1.0,31.25,42.28,medium,42.28,medium,3.456
Barishal,Kashipur,22.85057,90.56703,14,2,1,1,5.0,5,25.0,0,1,0,0,0,0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.45,0.35,0.0,0.0,0.033,1.0,31.25,42.28,medium,42.28,medium,3.456
Barishal,Kashipur,22.85057,90.56703,14,4,1,1,5.0,5,25.0,0,1,0,0,0,0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.45,0.35,0.0,0.0,0.033,1.0,31.25,42.28,medium,46.28,medium,3.756
Barishal,Kashipur,22.85057,90.56703,14,5,1,1,5.0,5,25.0,0,1,0,0,0,0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.45,0.35,0.0,0.0,0.033,1.0,31.25,42.28,medium,46.28,medium,3.756
Barishal,Kashipur,22.85057,90.56703,19,0,1,1,5.0,5,25.0,0,1,0,0,0,0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.45,0.35,0.0,0.0,0.033,1.0,31.25,42.28,medium,50.28,medium,3.856
